"","ctrl_1","ctrl_2","ctrl_3","ctrl_4","BLZ_1","BLZ_2","BLZ_3","PD1_PDL1_1","PD1_PDL1_2","PD1_PDL1_3","PD1_PDL1_4","combo_1","combo_2","combo_3","combo_4"
"17541173",7.29381606016882,7.16358044299339,7.68301289643638,7.55018123098002,7.63585921953368,7.42163973938324,7.27212835271938,7.49433525795038,8.10263397083129,7.42987272964059,8.03808233988522,7.95921763158698,7.6357583454982,8.16002583208668,8.73060252668072
"17492431",6.69627084170801,7.03181925642683,7.26729554845325,7.52387419342578,7.21462091138067,6.69650350498897,6.8957928187551,7.12390420340616,8.16010049470343,7.16793888928995,7.25598716025964,8.02645220050901,7.34518495006788,8.09188650363959,9.17632150245797
"17419287",5.95375008678614,6.14582193985856,6.95293675182159,6.6460785919654,6.25524810689976,6.28526225779184,6.2307464479378,6.66060224315232,7.51304658221868,6.15085172764092,6.32363109130909,6.93877288540842,6.77063282996652,7.24910754058999,8.16548244513319
"17496150",4.19097541074565,4.61500922212777,6.84065120194688,4.08022880644323,3.82684627477537,4.18151133479631,5.06303134707635,4.6707533981853,5.4667568590629,3.85766052411569,4.28493617680382,5.15385161391108,4.60448314812652,6.60228032131371,7.86148243239757
"17378827",5.18683963721954,4.07570957759803,5.27684340040919,5.19988778683555,6.37380470636462,4.34726933361463,5.41558038717551,4.65904802649088,6.25740118294437,4.56762723284573,5.50454596399254,5.62839826129933,5.50699675335327,6.06944169807716,6.65541637814211
"17430413",4.46496289818849,4.53044825602596,6.30214393180503,4.21077339098457,4.54470045343154,4.88962276789098,5.40093622160308,5.00236672863958,5.83028290891065,4.5429795074974,4.6569004964548,5.19504577846395,4.90028920288948,6.96932922449774,7.77769200307559
"17383892",4.70405340863611,3.69264128057563,4.93741036299711,5.10607046967834,5.34510683126127,4.35959418163193,4.51111088808628,3.91997096634059,4.78853364992437,4.74716050552,7.19481915658425,6.35878928252747,5.12752486879877,6.5831265796351,5.79739398565625
"17248380",6.89010805130469,7.08204289120712,7.9186344237626,7.24439050473926,7.13304780958458,7.41589916638241,6.96078380742347,8.02894012281878,8.80680986791984,6.73638974956381,7.87226312574096,8.22964722185496,7.72945996711794,8.71535714947945,9.73792913447826
"17447884",7.29359344886158,6.45876137037156,7.40648710092415,7.72122685043425,7.49755330868802,7.29428531657991,7.16721358303391,7.2405963723588,7.55867164892677,7.53298771729163,6.99590379246962,7.20027973084291,6.91563616410439,7.43366907748087,7.32210035051238
"17472517",5.92768653068136,5.86986682102472,6.59014248907736,5.87416755334066,5.68034333879465,5.82776450613646,5.49569021057108,5.6625666326663,6.96839107413493,6.03443495583398,5.93710979042127,6.45075118384344,6.15704866587599,6.02438851441268,7.68671517026022
"17515315",8.09518524255039,8.29937933144094,7.48675048334493,7.982487639389,8.39853171038196,7.54324528828996,8.24824319975891,8.04978067971052,6.87970036951781,7.75696366101345,8.37892336453955,7.36083754899929,7.8605817666002,7.26247521493833,7.58008325545341
"17308928",4.13807657339334,3.600629019479,3.9995714119777,3.84598966953679,4.1301222858805,5.59349933756084,4.03687091344088,4.23891542067625,4.14043442575787,3.48308281604848,3.5142785051146,4.11577862083941,4.13095803005884,3.53025925800416,3.81959305224074
"17402662",8.21868389582871,8.89746066041925,8.87150375004931,8.18730003882324,8.36588800096801,8.07091022325095,8.55935952853705,8.61560170400339,8.00892744505375,8.80874031976899,6.36322549281017,7.98525936200642,8.49864827140509,8.3287822969586,8.36588800096801
"17456545",2.81329732431526,2.64345161349907,2.69060495779233,2.11092566422752,2.81244965970777,2.29311062685076,2.89355126475424,2.40148246379768,3.9963095693238,2.70513634308706,2.81329732431526,3.95581990579713,3.18675023349876,2.94615966413449,4.846180021929
"17444106",5.16020953026414,5.36771165614701,6.83203367828629,5.78314539067662,5.93717483145037,5.53815854461424,5.61051896201251,5.91462483247488,7.1109412064261,5.08831631147541,5.87551876906356,6.33020300062746,6.04483582681399,7.17769230828304,8.44520826222815
"17312829",9.02676713558147,9.01328873213837,9.71748294029013,9.29373952428972,9.33330986970924,9.01424414548104,8.95505804834103,8.84736302773692,9.77233898074697,9.08658851134686,9.72121341200616,9.89421353047292,9.35230514012128,9.29373952428972,9.69892868044719
"17299329",4.43694312412463,4.55308644687368,4.57544314715,4.88648291144782,4.29576160508568,4.30154870009473,4.17434862939544,4.55592760838903,4.84193218576188,4.62164425795791,4.42710361125748,4.86554098549694,4.5338988416109,4.82801272951252,5.28691710722356
"17476001",3.28374886823556,3.93939102315398,3.71409621623513,3.71851784380633,4.08317625822769,4.03581468369694,4.06838201826373,4.0183610397318,4.43835691365793,3.8718553428883,5.60746071834589,4.21125999600153,4.40277255538558,3.8741542792942,3.14037704998458
"17266520",7.54891288495057,7.2451087483404,8.44694481787938,8.09167066701084,8.62009984759281,7.46751040097262,7.62694258523067,8.18032293594118,8.51587812994737,6.94954838990919,7.82523814850268,8.36950375151361,8.13095010427327,8.74572971455472,9.27562378123096
"17310044",7.7475334590196,6.51271075508207,7.75907933356425,7.41598009241032,7.52459910057933,6.90630584236435,6.89680168713477,7.72304875714375,8.19458833944223,8.17918554402337,6.90822352103501,7.99850971875673,7.20410132669102,7.71479568849654,7.6880545037769
"17364114",8.08500541601436,8.21597102412518,8.70329888199965,8.72175039474259,8.46469058298926,8.39593505680835,8.04955957499451,8.54846287536079,9.42903113422598,8.39810319206184,8.55698523332702,9.16182907150838,8.92257973837119,9.32370245537809,10.6428407039523
"17487927",5.43558855889769,5.11011236849404,5.68697914469021,5.426015551196,5.62230094290706,5.07350777126399,5.68021573055322,5.26908378998634,7.48920868196046,5.17900952123151,6.41163070226629,7.34006598944002,6.44481965958287,6.39988986356311,8.09766457758201
"17355443",3.44840866020691,3.19257608062767,4.08337360456848,4.2183485085408,4.41395190294318,4.54496696975429,4.4200305678619,4.73853702932321,4.54496696975429,4.18952603074281,5.01621865728839,5.73607881074025,4.67270961079191,5.89708357063255,7.32690335404912
"17406783",6.43080330354937,6.93083495822785,6.47870419108267,6.69397196534142,6.69040928606073,6.90647606415771,6.90487382247984,6.30847833374182,6.58072817561427,5.81225200024449,8.41313883791761,6.9569202779661,6.83487082190535,6.46253821300771,6.24586754892003
"17410809",8.06748038574212,7.81041712843886,7.68188501004453,8.32387990106147,7.95029661818952,7.38299410137017,7.89324034376347,8.17404845080866,7.72229824735968,7.77997983632944,6.85905197012257,7.63956107387111,7.95958717228118,7.44822968510474,7.8200772711966
"17343789",4.34410567412283,4.07676412570894,4.99333793659428,3.96117959923716,4.23945547464484,4.11970866193059,4.3651884652296,4.96437253599159,6.85882593784206,4.29379103371124,5.67956065444777,7.29813681269882,4.96437253599159,7.28463241241819,8.05366808117556
"17336446",5.73194031060798,5.55464394381051,7.09611025423156,6.08792939253435,6.17087033680934,5.6759563368156,6.3246768735992,6.70502191295225,8.4864785904454,5.82255620564227,6.99776038445201,9.34001370302052,6.57290417840412,8.82842013147716,9.54554580299743
"17366511",6.04537849956364,6.11298111668802,6.1744955986183,5.94238480937402,6.176697504178,5.93973061134949,6.00358715342727,5.92900863149433,6.75113206682391,6.07353962841309,6.50632202888667,6.52158201859814,6.17397888173132,6.44530481459536,7.752515060587
"17354367",6.56602160612834,6.4057785646512,7.3109554029242,6.46687113792345,6.82687891501672,6.27966482081053,6.59850370211067,5.79277441595507,6.59850370211067,5.96357964267526,6.20482175140028,6.74345115623799,6.962900878863,7.33376676023963,6.9948259147013
"17527694",6.30017718933039,6.26451288779419,6.93156642481266,6.43420841402817,6.85421318453723,5.90020368133018,6.62804886188799,5.92553501241306,7.30531967926731,5.91373057465303,6.2811473343927,6.67245314506244,6.91384984721929,6.95812309135053,7.51574389131336
"17459870",5.51723727643285,5.40566638281373,5.90801194654249,5.68469417342683,5.42161920732741,5.24155675625776,5.19703337755368,5.26174607689484,6.49726236987142,5.2245768269482,5.34490807992951,5.88255372486149,5.71287275186319,6.03631202699479,6.77940031381551
"17363407",6.97874144078078,7.0430318819451,7.68592798247037,7.77256254018426,7.97213615928002,6.80298261803625,7.14493916016301,6.90864748389724,8.093262580482,6.54917045112367,7.30804742203863,7.76137918512362,7.85290802346744,7.7641792810229,8.85061411698063
"17501633",7.17281569094496,6.80701141919142,8.75033535355027,8.03295189002087,7.64400069909914,7.11690939328861,7.35607329970767,7.06344481865288,10.1619419147389,6.89333340052725,9.7880501242983,10.441171293622,8.81434345315015,8.8660296419161,11.0369066732755
"17229187",3.12076864536849,3.09149241492371,2.88521895542553,3.53175055939503,3.45376836640177,2.84566241828921,2.98072847135514,4.10583233174991,3.79324707177924,2.96426434155465,3.95680183905867,4.24506204736635,3.64484172234526,4.61495866934526,4.69065832437093
"17464210",3.887084172044,4.18769786727114,5.36479145274144,4.75362229392409,4.27336310612242,4.54455729288552,4.49359118376531,4.44756821579356,4.79190499603179,4.42424106676362,4.13651609849727,4.94816523212862,4.37801877042282,5.05048189813579,6.85571782103617
"17245923",7.35643173051316,7.41209364196555,7.68103716009492,7.77439910483704,7.44598380981193,7.31947967046999,7.17972870276331,7.34620401461021,8.51321427585196,7.48767071754392,7.24987628758527,8.01808005705389,7.64815833365154,7.8550220937319,8.70836858209103
"17461330",3.96068009633591,2.86063942279024,4.12071022643502,3.70014806157851,3.10479586333315,2.92668313655096,3.04966627041991,2.77658093076629,3.34762514065947,3.10829690578516,3.96094476600692,5.29546487585682,3.43277573411602,2.4932613783516,8.57522990850927
"17217241",5.57380012768735,5.95192789401191,5.7474263015211,5.85220732481744,6.09301103361334,5.61679320662638,6.40356220309046,5.44143927281658,6.0923129084963,6.27777174032979,6.73307055919339,5.7983313633046,5.87136655961748,6.16724900627715,5.46399656091462
"17280888",7.09383619175877,7.63067748199338,7.12647056441222,7.22924569729471,7.34758299225169,7.63681432999702,7.80853756000872,7.62697915836758,7.28108303922714,8.41162982216171,8.13066657907456,7.00609350235457,6.83585827785792,7.71585832541887,7.23357781486817
"17485226",5.53433735076044,5.29955586681528,7.56091388484714,6.03760213267595,6.04134341049018,5.68092569930415,6.36862449152168,5.96177511916578,7.1093533087995,5.14898300372804,6.09381936668928,6.71644982200083,6.33790812923838,7.7547139619071,8.86280114187477
"17344303",5.20827154384012,4.37592614606433,5.92911404342425,4.87125214212354,5.4355931684463,5.07527985579567,4.67040451926863,5.46492372990195,7.08257625579754,4.63196907772816,5.41049490173213,6.28440967744206,5.44731980605295,6.12440578003598,7.42872797756657
"17344316",3.66345761946943,3.52872293107034,4.34212561461367,3.11896494957737,3.46999180592137,3.83986390590891,3.62120241773929,3.62120241773929,3.00989238889638,3.74415289342877,3.47251465323744,2.82125094620353,3.31743065067143,4.45930791602252,4.82979978626709
"17337024",4.12036303427311,4.48610315546713,7.51298264327328,4.39129073264571,4.63212985644033,4.2653824817831,5.82989453635959,4.3095078019345,6.03777696427568,3.71357685286758,4.49324924188578,5.32185741430085,4.31543615809191,7.35667574914676,8.83741836449123
"17356526",4.99466478793772,5.60384648680131,5.61661362665006,5.26129302000894,5.45901625751181,4.94937972342617,5.28789404078167,5.02667111189486,6.17267929516399,4.54671338924973,5.55772466025054,5.83413764261513,5.42526351715469,5.45271785827933,7.31346750980931
"17471094",5.97047993485477,5.72926953188653,6.20613932366488,6.03009918697702,6.0340928998932,5.89994834669647,5.50168947396878,5.76358012672669,6.44385578707116,5.83475873605404,6.297664468992,6.06243306196582,6.04825348504547,6.30544180186562,6.70405623889476
"17262316",3.13316683387077,4.28162288407475,5.27630733789167,4.18500684028645,4.20628596555649,4.32720357960058,4.27977340197533,4.53187185450243,5.489412171201,3.90322781484769,4.7398792506378,5.71438378676507,4.77756576338343,5.03566559090211,6.39103987282593
"17236811",4.21766990012308,3.81395524157205,5.52751349774788,4.41530442036278,5.58947651955429,4.06017154873656,4.87038541249666,4.25771015798802,6.64441249239795,3.64426575092323,4.11935212605431,4.84334722416009,5.93994806787466,5.37910408387311,6.94671469334971
"17405737",6.972703419606,6.47204678134634,7.39239972587694,7.41076300391056,7.75693109348332,7.20695809732316,7.06277028169761,6.94201960980101,7.42506554870885,6.66756700673586,7.56696770050509,6.95185599598093,6.95270521975922,7.52432727017507,8.28414101409118
"17353358",6.59609480656183,6.61344181538498,5.9052822054756,6.59215129610012,6.73058383568545,6.47646391432072,6.90589270839632,6.56930419216078,6.07556556134696,6.81166957980523,6.28012590077248,6.15952601209499,6.67280743557758,6.24512843207758,6.29292303718438
"17505790",5.30285435830832,4.55219549954861,4.74799465431365,4.7472190448924,4.70911931831818,4.89894714157013,4.47291823714652,4.57733603560312,5.17167735540674,6.27378601466609,5.23073492615965,4.67192402028327,4.49635479020218,5.68617093400854,3.36526635269312
"17471452",2.17713324685301,2.26117640416994,2.94262926663329,2.8412327335919,2.60320015225118,2.37800466351083,2.37570038336554,2.60320015225118,2.66453772127288,3.67065365067996,2.355193448838,2.11325086165154,2.77487728001753,2.56321323763166,2.94592801026176
"17364565",4.99653151660826,5.0856227383729,6.10836622715397,5.44406877102628,4.88907961031181,5.09529321228735,5.72301242698062,5.44406877102628,5.83814327702858,5.32558380870116,5.00437043632074,5.37030571811203,5.34951860055384,7.57598248715058,8.04472393490813
"17418158",3.97425152623273,3.24111725879827,3.81189470504925,3.39648381837742,3.73568976330249,3.59590328097558,3.90530480909155,3.84072146450394,3.85319113238754,3.68206507657864,3.64603726586579,3.7885415950236,3.92694571684839,3.29437261109817,3.15474073754483
"17392572",7.61502370444335,6.9349279234803,8.00864379755624,7.89609269955658,8.08956117632615,7.04632650684466,7.43819500702543,7.38238365382719,8.29463796846164,6.55967099129145,7.10893258682523,7.89582078529163,7.70013548974784,8.1447076448463,8.4595321281247
"17331863",2.34200502296234,1.7453015346273,2.6675441439483,2.26671356994472,1.66307018420508,2.07857023739579,1.73385317798706,1.93670686866374,1.93670686866374,1.56591838523237,1.79956395988947,1.63105221891553,2.12885624752577,2.48082220191823,1.87567188575189
"17318089",2.56770739937685,2.44120222104574,3.82300591989781,2.37257147885942,3.35515262787785,2.16979764358962,2.84723559116569,2.68290081321319,3.55083870194905,3.12873624176606,2.94240797707596,2.98272177991791,3.17035401842493,3.31752094290873,3.97576747159675
"17318020",4.69551076904352,4.60456008332205,5.96774945445621,4.46386062503889,4.33482247808545,3.5547950811626,5.13130215807177,4.82082179475419,4.48180537196861,4.11242405562435,7.1675497420494,4.96521349384464,4.62994529225476,6.10708310551854,8.17267702056135
"17312209",10.4754197688125,10.2747048649606,10.9737221082199,10.6107551974203,10.8575945524021,10.7849377463397,10.3443329939746,11.0908200746778,11.4350540477894,10.5999371277078,11.0477490666517,11.3989668430228,10.9624907033592,11.4973016324213,11.8743745236712
"17277101",3.99528446690905,3.44518198361082,3.74851031943035,4.16761427462618,3.16772633551917,3.40177341723789,3.56324209899243,3.69977929631501,4.11670848331079,3.59553337867221,3.36231822022408,4.05754252964413,3.91286534954132,3.87569253793999,3.67290443888657
"17471635",4.27782204883902,3.81855700313509,4.20875181133273,4.32114645403724,4.06510693724467,4.87303291406043,4.49714209708933,4.3552294761136,4.71136136476207,4.23046226989623,4.99284316815053,4.9842072263287,4.65331665330574,5.58838193861556,6.7528983894981
"17473561",4.92963915494623,6.06596616929142,6.01429534207457,5.72808820276648,6.17432734047261,5.36799170928579,5.87462849893945,5.91708121027222,6.01369373678581,5.32845311559094,5.82213128544252,5.86283958143403,5.9070566533193,5.91553299644665,5.04043376584851
"17313705",5.26415296303782,5.17981308446493,5.54453057270905,5.44495989327301,5.64950109654419,4.96569186649076,4.98497270550118,5.106059294005,5.92089178650192,4.92864871047868,5.47779034403287,5.93845839500823,5.35440431387439,5.61843771488979,6.08733673858858
"17385816",3.8150476672278,3.4839608452192,3.80816480730346,3.62832646123521,3.28171699154744,4.53807878371382,4.07147626921959,4.26450937007134,3.61215549043143,4.84500129101433,4.74113499020117,3.71457806745647,3.80901860940288,3.72129935555844,3.21991761481439
"17454179",3.95800869865696,3.73517673719046,4.34230088487219,4.14951864450162,4.62129721890023,4.89464443839308,3.77151529910792,4.93484436159253,5.61997030719211,4.05819298053081,4.04421962253261,4.34220986343318,4.67411420162066,4.36830648462311,6.17294558412159
"17546109",4.16014468401651,4.30499682821805,4.55638213805466,4.51818004258502,4.43832997241532,4.81613812949013,4.10093388467196,5.01832952933271,5.62190931183134,4.65230728262799,4.33939170048936,4.75760430471624,5.42477991496938,5.6135229027546,6.59523733486026
"17546101",4.20748141833379,4.35244693039042,5.13887193464138,4.72586992628948,4.35810535025794,5.10678033564697,4.64650317844643,5.62571456302459,5.93897305575706,4.94021630955093,4.70687524351673,5.29635095672059,5.18046021664118,5.91465112586723,7.35405126231067
"17340272",5.70921033895317,5.97101694018492,5.48679387783886,6.15643656493973,5.82500597879388,5.91904157454786,5.86390296250095,6.07332501182855,5.25256836247627,6.01548310384312,6.09084197351528,5.40570954043243,6.00747950829904,5.80718996025453,5.01403309854184
"17526820",2.525313915407,3.06949446753715,3.37071893523216,2.87321496584171,3.24235804175688,2.94119380276305,2.90767693732039,3.04351428821143,2.78138229314581,2.63832654355088,2.45568967205798,3.19981126056155,2.59190479747619,2.66308919481441,4.47511363717971
"17211043",4.2712389506442,4.01530444871969,5.39907153342667,4.35013104037328,5.17975460681405,6.07941427332804,4.66531076527101,4.66209734830611,5.43530924761478,4.38321211441056,7.64547067799638,4.86183231503292,4.9298971488979,5.60070900168492,7.09128420185198
"17441671",6.35092674534235,6.32057635054632,6.93526997603588,6.88774039575955,6.42330614038185,6.64583260126108,6.59746699164479,6.85763855504127,7.46922141398277,6.29387216892675,6.41456032164866,7.0392990048098,6.87215239141147,7.14274266267853,7.97719242321281
"17403605",6.28462938338144,5.61729260189372,6.56249554031894,7.0940645299016,6.71393311705134,6.06791733187163,6.26952730740962,6.08870025184653,6.99463163770299,5.68414359166569,6.16594776975705,6.68865570015865,6.46482908838592,6.69307465450488,7.41992132892459
"17385574",4.86071869539251,4.43029820849779,5.17298718613611,5.09060327879908,4.75143906021112,4.79823560940567,4.72724212456465,5.16564081981363,5.6346053371172,5.35938255881919,5.37678671297104,6.02427183368918,5.25676319871467,5.89875530650934,7.20121587019172
"17526149",3.1081474348303,3.56629707623177,3.20005059921258,3.78944300053925,3.52063934073808,3.05800237511466,3.32585839831135,2.76701396407327,3.7953115107404,4.08086976893733,3.93099657818322,3.45708550177461,3.35581867677421,3.67439034893007,3.43621263506689
"17327364",4.29006949425987,3.32459217835354,4.45975685626876,3.51526583575976,4.37537154810171,4.56280956979175,4.00569953399687,4.11392631973756,4.35481089850626,4.01810481183262,3.8550016383498,4.49857303262737,3.48352308190668,4.39804799320337,5.34037757405034
"17211548",3.74189333891857,3.09457663031739,3.87368079880556,3.26362684943768,4.23993174861741,3.1275768859019,3.47213024206573,3.63715009237701,3.73903637421873,3.45673973033636,4.33345105476379,3.61399811601996,3.17518242221106,3.48331053597829,3.35833996096086
"17507209",3.6470745263492,3.19956621953348,3.58832135980047,3.23700613323493,2.93358298533476,3.19956621953348,3.39994997561305,2.90501825394413,2.93808425847671,3.46852399435646,2.75570934930948,3.58793463445832,3.32631354757098,3.13106067838799,3.13037495434393
"17507161",3.24032579999665,3.36525778624472,3.96382618045132,3.91631048490983,3.88135179112273,2.99198946781417,3.44799457595395,2.95964561527902,3.44799457595395,2.85140572544977,3.04622666288386,3.47555054822336,3.57399662020873,3.62165793346791,3.6531942892439
"17227616",5.48465785920233,6.27180021481089,5.74668004784018,6.56106216634689,6.78807311694924,7.0875733836089,6.77626635190385,6.49260285067227,6.61553487944227,3.95474948938813,7.9866202957665,6.06627658775218,6.78618231412425,6.62674830144307,5.30938382364817
"17289527",4.70312757759465,4.82622196164011,5.75927718277079,5.38602069874764,4.49543896018577,4.61805442537961,5.08404990541486,5.64306984041018,6.52251825806541,5.10709180304529,5.37322030283349,5.71039510315417,5.5632347795304,6.63564943717957,8.06642528811247
"17549906",3.30706365194553,4.12501813166252,4.41929012709056,3.35460196980689,3.73517673719046,2.81924138087891,3.2087704376274,3.21141280851097,3.87611985902289,2.96391649022598,3.44713567759431,5.12570997238526,4.57313664119838,2.95845319721792,2.8609361799396
"17354739",5.57790162429646,5.6616867426082,5.35809084202048,5.52336731824407,5.04645452385043,4.90869305325208,5.24172910851834,5.13915244280995,5.62570325144421,4.27036405488202,4.86120159251393,5.38829649147442,5.23050911010423,5.14346339513968,6.07021781302851
"17221662",5.2175502084322,5.04155572001527,5.603824869233,4.98927557202281,5.61544145791699,4.98938329424277,4.98983707773458,5.20566641419878,5.79963309553053,4.30428913003704,4.89106285332533,5.28660292594607,5.4594282690701,6.83950002481408,7.14038843417366
"17286587",5.79845719541446,5.85921250815258,7.0174137588503,6.38904707991907,6.11072412595376,5.98768448307502,6.56467471790718,6.95906068836385,7.89219403470691,5.96598163631915,6.77281942312315,7.05447312361391,6.64764549560436,7.9490421903174,9.1269074186126
"17229767",5.41652960541845,5.47113211390017,6.76488130337599,6.15718675189976,5.97430953296541,5.6945262987404,5.68874406428779,5.97430953296541,6.68775265456591,5.58463265805339,5.22370119503129,6.04228873961262,6.04228873961262,7.10373993191185,8.03649893752632
"17473300",3.10202500723293,2.77943326998109,2.9800880660038,2.71099271554824,3.15246525110121,2.91822193110417,2.79973807771283,3.15431672801826,3.9441794493295,3.44573788151719,3.2718599233119,3.52581907708594,2.95154098339038,3.70770725184276,4.18107592568322
"17211286",6.02591036375884,5.79132756184404,6.38745022631893,6.47990428185604,6.41334382163374,6.04899738400418,5.92322429928563,6.31858324607358,7.33471512258574,5.9438905433917,6.75693536146956,6.81596295717781,6.78890867008167,7.8975114753793,8.70128926470184
"17548831",11.4922242015138,11.6585530358159,11.7581123307824,11.274909229117,10.3161801833856,11.2124134923386,11.0497762637116,10.634095650453,10.9103607361451,10.8359586282767,9.71214757630842,11.4285261653313,11.2155838096514,10.9936100428365,10.8789502768736
"17503208",4.34577827005455,4.16493696184136,5.77545875040694,4.41282590454242,4.71941702393432,4.3555795826026,5.04644462772862,4.72016671831952,5.0803131770101,4.26318380181344,4.24414891735927,4.71032830402343,4.34798748275773,5.5089910414644,6.87934421898084
"17411527",6.39278292940555,6.14849911600546,7.0536711993426,6.59443065744374,6.53295179898375,6.3982839274911,6.33881387838319,7.01667390793641,7.85905040284173,6.4469645732893,6.98532189443041,7.28564937718679,6.92275100867174,7.72905015546021,8.79161139055022
"17285267",6.47217253100179,6.28255593105471,6.81286679791938,6.64263119499429,6.77114283953329,6.87627296407037,6.38704437446326,6.62346002782421,7.21263513960361,6.51648430864013,7.01476659649715,6.75835760926072,6.77114283953329,7.52426711356681,7.61813385610585
"17245223",10.2638903686635,10.8247767581526,11.2329062604898,11.0977771809597,10.6368756767124,10.8627377742535,10.5753303722919,10.4204770440807,11.0989284576309,10.9819120462776,9.75367171824903,10.8811010128013,11.038310590461,10.8946595434727,11.6723531314151
"17461703",4.54882756230688,4.49129955873882,4.97733086480476,4.41527473234301,5.08740610036277,4.28877419153153,4.79318628074009,4.91146168303786,5.65109722049493,4.49136858559483,5.35556727319371,6.48449973466948,5.01582722845994,5.80727442007482,6.42542429323967
"17245231",4.3405380731296,4.3102962221189,6.65555903060985,4.88223748221197,4.32055307829969,4.14539770306528,5.63328675001657,4.56426406344561,5.71335164007225,3.93312560698995,4.23861500787372,6.58111925596719,5.96186455699912,6.42357446205923,8.47642977347954
"17405355",5.21968955628451,5.0550426145968,5.77801201410974,5.6617434369066,6.07466380189195,5.36996199136289,5.58036502992883,5.56338110023015,6.23628304792654,4.96961860205441,5.30996260293841,5.30131662908745,5.91103007254069,5.53901271457366,6.43405109118683
"17397740",7.03877185636436,7.15695209097741,6.66239870016992,6.74010449227274,6.340983433148,8.363901311284,7.92391704700346,7.27672556792481,5.20858886702802,4.87169450921264,7.98533291976411,6.25955357371983,6.71091892798869,7.77700026561318,7.01167974457562
"17310349",4.45135713887268,4.45135713887268,4.22339936150742,4.35713311697185,4.60379601822956,3.67882071575384,4.45135713887268,4.01840881573934,4.45135713887268,3.97343205841782,4.24723632209806,4.72858656153096,4.24880515478655,4.86214029613097,5.09589667718464
"17541618",7.57806845134724,7.38290606079616,7.16280772658678,7.25055374106474,7.48278967612669,6.64110823826767,7.65091313914543,7.90097269791373,6.98730201750603,7.24616610514207,5.12105688145244,6.95110111262515,7.31623434817963,7.26049429388478,6.92698801014896
"17383467",6.27029548064164,5.76066494796772,5.9721614134264,6.08652404605401,6.32625311154275,6.10205800579175,5.64613972078459,6.06924130570066,6.3938632122313,6.99002268627267,4.4920143936301,6.63415187046206,6.52089282497299,5.92675090076925,5.75510931298731
"17361285",3.20122125892385,3.41108959310118,3.65830204621122,3.78064558583993,3.71638042719391,3.24054348511528,3.65537909236893,3.30210653088401,4.16165864427811,3.08374355122635,3.4450460535168,4.43508810961037,3.84659684808143,3.16156132506072,4.89308116179565
"17467197",2.67596038129329,1.95107655256264,2.35760150891274,2.85003176809352,3.8612986099575,1.92603520038046,2.64591477649453,2.11627478069728,1.62206305948348,2.50941829114673,1.83253304187645,1.92404343137881,1.87448915358469,2.35486918244885,2.2230222348957
"17542450",4.01630289407372,4.29959368629687,5.55121335698372,4.78717984886319,4.36175787875123,3.88524664877964,4.67137424944718,4.27210019290073,4.7938119181221,4.64137814252675,4.26700396879812,4.95637227994551,4.55686594039088,5.95101676941988,6.89744723030471
"17277134",6.64173851592907,6.16658806881403,6.31037384186332,6.22946558042398,6.25481823645206,6.12297726503383,6.37427752285051,6.29836056316294,7.24036881008636,6.56542709216291,6.43214639963447,6.82085067865716,6.52264157496498,6.90265113911965,8.13335405454341
"17290646",5.35818701679878,5.16391812135892,5.29579575748735,4.20043132778692,4.81097873547947,4.17493345184519,5.17779229591188,5.40981225217371,4.79169015957516,4.52614089944285,3.81366280192897,4.935214670377,4.34867162239723,4.52379551869589,5.55968811547174
"17447218",6.93513418660736,7.09036561334251,7.08688457372894,7.54510327381362,6.97274390837282,6.55495043446238,6.90248123101274,6.85619569702601,7.36973188090398,6.46854347800436,7.31163270144574,6.98241231134947,7.24364988428964,7.61179869731231,8.41787005933614
"17333899",1.96066593011329,1.85197923826634,2.16215019159538,1.79607747517158,1.83088939685508,1.65556227931352,1.65338492653079,1.91875372598271,2.80900457462868,2.19466139017651,2.35148984344963,1.87275286975601,1.57013723316094,1.86197634867407,1.85969650743407
"17341354",2.87574533617657,2.41690760476203,2.20253111326631,2.51052652856274,2.20931996366271,1.87697915245442,2.00267686895995,2.24161167961812,3.05249239996833,2.08928895847045,1.97550191527775,1.96611081446269,2.92162539714172,1.91778410773786,2.20931996366271
"17285797",2.42778477742005,1.9448120778611,2.9370752450022,2.54776572731095,2.43456958663932,2.18407878000105,2.0389166343311,2.64995014688411,2.03812021071671,2.28787187790914,2.04197908089137,2.36023641757981,2.5334938334408,2.66593120933453,2.36334156651594
"17473742",2.41113061271621,2.38705065271727,2.64583541045054,1.9161714027697,2.28987474992441,1.99691125116153,2.16080576248815,2.63512709221359,1.97109434865252,2.61684030123619,2.28201665280913,2.28800957230009,2.35547610117636,2.70251990043965,2.2858653718859
"17528111",3.99217178744373,4.99166456317691,5.64019123160491,4.50911037518202,5.24071198888782,4.63839061731886,5.24071198888782,5.06589466185586,5.50320706345107,5.24071198888782,5.13355339207824,5.2713069572009,5.42569928095771,5.79104357570439,6.47608714779578
"17351862",4.56118895360155,4.887383246577,5.15938658615778,5.26365366828976,4.96203506870264,4.58486925112467,4.78778498042998,4.91178264006866,4.95854264669536,4.79134557743618,5.0701414125942,4.79898486418182,4.32001376238478,5.6132493749563,5.72750068885413
"17513289",4.85891329900325,4.67865928355079,5.57707656682525,5.21962624240879,4.95029785279984,4.82036189081845,4.31792947708366,5.04031672161152,6.13206360926995,4.67773220733467,4.73404753195228,5.72404235018449,5.27615749230329,5.73342498926566,6.81778490313758
